"trainer/global_step","causal_small - train_loss","causal_small - train_loss__MIN","causal_small - train_loss__MAX","causal_small - _step","causal_small - _step__MIN","causal_small - _step__MAX"
"183399","0.12976187467575073","0.12976187467575073","0.12976187467575073","1833","1833","1833"
"183499","0.1268278956413269","0.1268278956413269","0.1268278956413269","1834","1834","1834"
"183599","0.13149471580982208","0.13149471580982208","0.13149471580982208","1835","1835","1835"
"183699","0.13259077072143555","0.13259077072143555","0.13259077072143555","1836","1836","1836"
"183799","0.13585595786571503","0.13585595786571503","0.13585595786571503","1837","1837","1837"
"183899","0.12568634748458862","0.12568634748458862","0.12568634748458862","1838","1838","1838"
"183999","0.13081558048725128","0.13081558048725128","0.13081558048725128","1839","1839","1839"
"184099","0.1280219852924347","0.1280219852924347","0.1280219852924347","1840","1840","1840"
"184199","0.12839993834495544","0.12839993834495544","0.12839993834495544","1841","1841","1841"
"184299","0.13311867415905","0.13311867415905","0.13311867415905","1842","1842","1842"
"184399","0.12570300698280334","0.12570300698280334","0.12570300698280334","1843","1843","1843"
"184499","0.13325557112693787","0.13325557112693787","0.13325557112693787","1844","1844","1844"
"184599","0.12886224687099457","0.12886224687099457","0.12886224687099457","1845","1845","1845"
"184699","0.1334545761346817","0.1334545761346817","0.1334545761346817","1846","1846","1846"
"184799","0.13218650221824646","0.13218650221824646","0.13218650221824646","1847","1847","1847"
"184899","0.13549771904945374","0.13549771904945374","0.13549771904945374","1848","1848","1848"
"184999","0.13625381886959076","0.13625381886959076","0.13625381886959076","1849","1849","1849"
"185099","0.12904943525791168","0.12904943525791168","0.12904943525791168","1850","1850","1850"
"185199","0.13022038340568542","0.13022038340568542","0.13022038340568542","1851","1851","1851"
"185299","0.1350899040699005","0.1350899040699005","0.1350899040699005","1852","1852","1852"
"185399","0.13271237909793854","0.13271237909793854","0.13271237909793854","1853","1853","1853"
"185499","0.12903068959712982","0.12903068959712982","0.12903068959712982","1854","1854","1854"
"185599","0.1307174265384674","0.1307174265384674","0.1307174265384674","1855","1855","1855"
"185699","0.13731002807617188","0.13731002807617188","0.13731002807617188","1856","1856","1856"
"185799","0.12751783430576324","0.12751783430576324","0.12751783430576324","1857","1857","1857"
"185899","0.13157106935977936","0.13157106935977936","0.13157106935977936","1858","1858","1858"
"185999","0.13693296909332275","0.13693296909332275","0.13693296909332275","1859","1859","1859"
"186099","0.13658061623573303","0.13658061623573303","0.13658061623573303","1860","1860","1860"
"186199","0.1299157440662384","0.1299157440662384","0.1299157440662384","1861","1861","1861"
"186299","0.13420388102531433","0.13420388102531433","0.13420388102531433","1862","1862","1862"
"186399","0.1333017796278","0.1333017796278","0.1333017796278","1863","1863","1863"
"186499","0.1359788477420807","0.1359788477420807","0.1359788477420807","1864","1864","1864"
"186599","0.12998609244823456","0.12998609244823456","0.12998609244823456","1865","1865","1865"
"186699","0.13745678961277008","0.13745678961277008","0.13745678961277008","1866","1866","1866"
"186799","0.13795557618141174","0.13795557618141174","0.13795557618141174","1867","1867","1867"
"186899","0.13649865984916687","0.13649865984916687","0.13649865984916687","1868","1868","1868"
"186999","0.12665380537509918","0.12665380537509918","0.12665380537509918","1869","1869","1869"
"187099","0.12938088178634644","0.12938088178634644","0.12938088178634644","1870","1870","1870"
"187199","0.13279232382774353","0.13279232382774353","0.13279232382774353","1871","1871","1871"
"187299","0.13805972039699554","0.13805972039699554","0.13805972039699554","1872","1872","1872"
"187399","0.13732106983661652","0.13732106983661652","0.13732106983661652","1873","1873","1873"
"187499","0.13487254083156586","0.13487254083156586","0.13487254083156586","1874","1874","1874"
"187599","0.13328111171722412","0.13328111171722412","0.13328111171722412","1875","1875","1875"
"187699","0.13231438398361206","0.13231438398361206","0.13231438398361206","1876","1876","1876"
"187799","0.13256941735744476","0.13256941735744476","0.13256941735744476","1877","1877","1877"
"187899","0.13368141651153564","0.13368141651153564","0.13368141651153564","1878","1878","1878"
"187999","0.12470334768295288","0.12470334768295288","0.12470334768295288","1879","1879","1879"
"188099","0.1344672292470932","0.1344672292470932","0.1344672292470932","1880","1880","1880"
"188199","0.1363619565963745","0.1363619565963745","0.1363619565963745","1881","1881","1881"
"188299","0.1282198429107666","0.1282198429107666","0.1282198429107666","1882","1882","1882"
"188399","0.14133481681346893","0.14133481681346893","0.14133481681346893","1883","1883","1883"
"188499","0.1301954686641693","0.1301954686641693","0.1301954686641693","1884","1884","1884"
"188599","0.13139693439006805","0.13139693439006805","0.13139693439006805","1885","1885","1885"
"188699","0.13037171959877014","0.13037171959877014","0.13037171959877014","1886","1886","1886"
"188799","0.12877629697322845","0.12877629697322845","0.12877629697322845","1887","1887","1887"
"188899","0.13627271354198456","0.13627271354198456","0.13627271354198456","1888","1888","1888"
"188999","0.12632809579372406","0.12632809579372406","0.12632809579372406","1889","1889","1889"
"189099","0.1323552280664444","0.1323552280664444","0.1323552280664444","1890","1890","1890"
"189199","0.1262919008731842","0.1262919008731842","0.1262919008731842","1891","1891","1891"
"189299","0.13363587856292725","0.13363587856292725","0.13363587856292725","1892","1892","1892"
"189399","0.13311955332756042","0.13311955332756042","0.13311955332756042","1893","1893","1893"
"189499","0.1305791288614273","0.1305791288614273","0.1305791288614273","1894","1894","1894"
"189599","0.12945806980133057","0.12945806980133057","0.12945806980133057","1895","1895","1895"
"189699","0.1299658864736557","0.1299658864736557","0.1299658864736557","1896","1896","1896"
"189799","0.13563591241836548","0.13563591241836548","0.13563591241836548","1897","1897","1897"
"189899","0.1306949257850647","0.1306949257850647","0.1306949257850647","1898","1898","1898"
"189999","0.13079774379730225","0.13079774379730225","0.13079774379730225","1899","1899","1899"
"190099","0.13353991508483887","0.13353991508483887","0.13353991508483887","1900","1900","1900"
"190199","0.13773877918720245","0.13773877918720245","0.13773877918720245","1901","1901","1901"
"190299","0.133529931306839","0.133529931306839","0.133529931306839","1902","1902","1902"
"190399","0.13259541988372803","0.13259541988372803","0.13259541988372803","1903","1903","1903"
"190499","0.1301496922969818","0.1301496922969818","0.1301496922969818","1904","1904","1904"
"190599","0.1316102296113968","0.1316102296113968","0.1316102296113968","1905","1905","1905"
"190699","0.13240206241607666","0.13240206241607666","0.13240206241607666","1906","1906","1906"
"190799","0.13057759404182434","0.13057759404182434","0.13057759404182434","1907","1907","1907"
"190899","0.13626302778720856","0.13626302778720856","0.13626302778720856","1908","1908","1908"
"190999","0.1335255652666092","0.1335255652666092","0.1335255652666092","1909","1909","1909"
"191099","0.12764646112918854","0.12764646112918854","0.12764646112918854","1910","1910","1910"
"191199","0.13429485261440277","0.13429485261440277","0.13429485261440277","1911","1911","1911"
"191299","0.13338389992713928","0.13338389992713928","0.13338389992713928","1912","1912","1912"
"191399","0.13423515856266022","0.13423515856266022","0.13423515856266022","1913","1913","1913"
"191499","0.13977307081222534","0.13977307081222534","0.13977307081222534","1914","1914","1914"
"191599","0.13111776113510132","0.13111776113510132","0.13111776113510132","1915","1915","1915"
"191699","0.12707236409187317","0.12707236409187317","0.12707236409187317","1916","1916","1916"
"191799","0.13071614503860474","0.13071614503860474","0.13071614503860474","1917","1917","1917"
"191899","0.12982527911663055","0.12982527911663055","0.12982527911663055","1918","1918","1918"
"191999","0.12557950615882874","0.12557950615882874","0.12557950615882874","1919","1919","1919"
"192099","0.13409315049648285","0.13409315049648285","0.13409315049648285","1920","1920","1920"
"192199","0.13266755640506744","0.13266755640506744","0.13266755640506744","1921","1921","1921"
"192299","0.13018877804279327","0.13018877804279327","0.13018877804279327","1922","1922","1922"
"192399","0.13026736676692963","0.13026736676692963","0.13026736676692963","1923","1923","1923"
"192499","0.12539467215538025","0.12539467215538025","0.12539467215538025","1924","1924","1924"
"192599","0.13215380907058716","0.13215380907058716","0.13215380907058716","1925","1925","1925"
"192699","0.1308312565088272","0.1308312565088272","0.1308312565088272","1926","1926","1926"
"192799","0.13162721693515778","0.13162721693515778","0.13162721693515778","1927","1927","1927"
"192899","0.13152819871902466","0.13152819871902466","0.13152819871902466","1928","1928","1928"
"192999","0.13385801017284393","0.13385801017284393","0.13385801017284393","1929","1929","1929"
"193099","0.13505487143993378","0.13505487143993378","0.13505487143993378","1930","1930","1930"
"193199","0.127720907330513","0.127720907330513","0.127720907330513","1931","1931","1931"
"193299","0.13111023604869843","0.13111023604869843","0.13111023604869843","1932","1932","1932"
"193399","0.13147211074829102","0.13147211074829102","0.13147211074829102","1933","1933","1933"
"193499","0.13189594447612762","0.13189594447612762","0.13189594447612762","1934","1934","1934"
"193599","0.13181114196777344","0.13181114196777344","0.13181114196777344","1935","1935","1935"
"193699","0.13365350663661957","0.13365350663661957","0.13365350663661957","1936","1936","1936"
"193799","0.13149122893810272","0.13149122893810272","0.13149122893810272","1937","1937","1937"
"193899","0.13194221258163452","0.13194221258163452","0.13194221258163452","1938","1938","1938"
"193999","0.1399373561143875","0.1399373561143875","0.1399373561143875","1939","1939","1939"
"194099","0.13601283729076385","0.13601283729076385","0.13601283729076385","1940","1940","1940"
"194199","0.12943273782730103","0.12943273782730103","0.12943273782730103","1941","1941","1941"
"194299","0.13153710961341858","0.13153710961341858","0.13153710961341858","1942","1942","1942"
"194399","0.13123835623264313","0.13123835623264313","0.13123835623264313","1943","1943","1943"
"194499","0.129498690366745","0.129498690366745","0.129498690366745","1944","1944","1944"
"194599","0.1325816512107849","0.1325816512107849","0.1325816512107849","1945","1945","1945"
"194699","0.12631967663764954","0.12631967663764954","0.12631967663764954","1946","1946","1946"
"194799","0.1311757117509842","0.1311757117509842","0.1311757117509842","1947","1947","1947"
"194899","0.12921863794326782","0.12921863794326782","0.12921863794326782","1948","1948","1948"
"194999","0.12641951441764832","0.12641951441764832","0.12641951441764832","1949","1949","1949"
"195099","0.12727786600589752","0.12727786600589752","0.12727786600589752","1950","1950","1950"
"195199","0.1311061531305313","0.1311061531305313","0.1311061531305313","1951","1951","1951"
"195299","0.1389799565076828","0.1389799565076828","0.1389799565076828","1952","1952","1952"
"195399","0.1274385005235672","0.1274385005235672","0.1274385005235672","1953","1953","1953"
"195499","0.1290292888879776","0.1290292888879776","0.1290292888879776","1954","1954","1954"
"195599","0.1362796127796173","0.1362796127796173","0.1362796127796173","1955","1955","1955"
"195699","0.13336043059825897","0.13336043059825897","0.13336043059825897","1956","1956","1956"
"195799","0.13713593780994415","0.13713593780994415","0.13713593780994415","1957","1957","1957"
"195899","0.13359911739826202","0.13359911739826202","0.13359911739826202","1958","1958","1958"
"195999","0.13873034715652466","0.13873034715652466","0.13873034715652466","1959","1959","1959"
"196099","0.13512058556079865","0.13512058556079865","0.13512058556079865","1960","1960","1960"
"196199","0.14205005764961243","0.14205005764961243","0.14205005764961243","1961","1961","1961"
"196299","0.1315782070159912","0.1315782070159912","0.1315782070159912","1962","1962","1962"
"196399","0.13132914900779724","0.13132914900779724","0.13132914900779724","1963","1963","1963"
"196499","0.12819987535476685","0.12819987535476685","0.12819987535476685","1964","1964","1964"
"196599","0.13045088946819305","0.13045088946819305","0.13045088946819305","1965","1965","1965"
"196699","0.13356898725032806","0.13356898725032806","0.13356898725032806","1966","1966","1966"
