"trainer/global_step","vanilla - train_loss","vanilla - train_loss__MIN","vanilla - train_loss__MAX","vanilla - _step","vanilla - _step__MIN","vanilla - _step__MAX"
"201899","0.10887813568115234","0.10887813568115234","0.10887813568115234","2018","2018","2018"
"201999","0.11172051727771759","0.11172051727771759","0.11172051727771759","2019","2019","2019"
"202099","0.11148228496313095","0.11148228496313095","0.11148228496313095","2020","2020","2020"
"202199","0.11395978182554245","0.11395978182554245","0.11395978182554245","2021","2021","2021"
"202299","0.11676665395498276","0.11676665395498276","0.11676665395498276","2022","2022","2022"
"202399","0.1131073459982872","0.1131073459982872","0.1131073459982872","2023","2023","2023"
"202499","0.11649315804243088","0.11649315804243088","0.11649315804243088","2024","2024","2024"
"202599","0.11304773390293121","0.11304773390293121","0.11304773390293121","2025","2025","2025"
"202699","0.11647136509418488","0.11647136509418488","0.11647136509418488","2026","2026","2026"
"202799","0.1063091978430748","0.1063091978430748","0.1063091978430748","2027","2027","2027"
"202899","0.1128217875957489","0.1128217875957489","0.1128217875957489","2028","2028","2028"
"202999","0.11887482553720474","0.11887482553720474","0.11887482553720474","2029","2029","2029"
"203099","0.10906251519918442","0.10906251519918442","0.10906251519918442","2030","2030","2030"
"203199","0.10916630923748016","0.10916630923748016","0.10916630923748016","2031","2031","2031"
"203299","0.11187785863876343","0.11187785863876343","0.11187785863876343","2032","2032","2032"
"203399","0.1147707849740982","0.1147707849740982","0.1147707849740982","2033","2033","2033"
"203499","0.11502324044704437","0.11502324044704437","0.11502324044704437","2034","2034","2034"
"203599","0.11182014644145966","0.11182014644145966","0.11182014644145966","2035","2035","2035"
"203699","0.11345875263214111","0.11345875263214111","0.11345875263214111","2036","2036","2036"
"203799","0.11677056550979614","0.11677056550979614","0.11677056550979614","2037","2037","2037"
"203899","0.113917775452137","0.113917775452137","0.113917775452137","2038","2038","2038"
"203999","0.11009985953569412","0.11009985953569412","0.11009985953569412","2039","2039","2039"
"204099","0.1174764633178711","0.1174764633178711","0.1174764633178711","2040","2040","2040"
"204199","0.11303219944238663","0.11303219944238663","0.11303219944238663","2041","2041","2041"
"204299","0.10857593268156052","0.10857593268156052","0.10857593268156052","2042","2042","2042"
"204399","0.11114132404327393","0.11114132404327393","0.11114132404327393","2043","2043","2043"
"204499","0.1086476668715477","0.1086476668715477","0.1086476668715477","2044","2044","2044"
"204599","0.11939942091703415","0.11939942091703415","0.11939942091703415","2045","2045","2045"
"204699","0.11409687995910645","0.11409687995910645","0.11409687995910645","2046","2046","2046"
"204799","0.11626894772052765","0.11626894772052765","0.11626894772052765","2047","2047","2047"
"204899","0.11573750525712967","0.11573750525712967","0.11573750525712967","2048","2048","2048"
"204999","0.11176148802042007","0.11176148802042007","0.11176148802042007","2049","2049","2049"
"205099","0.11013076454401016","0.11013076454401016","0.11013076454401016","2050","2050","2050"
"205199","0.1115974634885788","0.1115974634885788","0.1115974634885788","2051","2051","2051"
"205299","0.11648597568273544","0.11648597568273544","0.11648597568273544","2052","2052","2052"
"205399","0.11486220359802246","0.11486220359802246","0.11486220359802246","2053","2053","2053"
"205499","0.11508843302726746","0.11508843302726746","0.11508843302726746","2054","2054","2054"
"205599","0.11752398312091827","0.11752398312091827","0.11752398312091827","2055","2055","2055"
"205699","0.1164722815155983","0.1164722815155983","0.1164722815155983","2056","2056","2056"
"205799","0.11575698852539062","0.11575698852539062","0.11575698852539062","2057","2057","2057"
"205899","0.1148594543337822","0.1148594543337822","0.1148594543337822","2058","2058","2058"
"205999","0.11515819281339645","0.11515819281339645","0.11515819281339645","2059","2059","2059"
"206099","0.11309375613927841","0.11309375613927841","0.11309375613927841","2060","2060","2060"
"206199","0.11595422029495239","0.11595422029495239","0.11595422029495239","2061","2061","2061"
"206299","0.1102011650800705","0.1102011650800705","0.1102011650800705","2062","2062","2062"
"206399","0.11524678766727448","0.11524678766727448","0.11524678766727448","2063","2063","2063"
"206499","0.11347872018814087","0.11347872018814087","0.11347872018814087","2064","2064","2064"
"206599","0.11128435283899307","0.11128435283899307","0.11128435283899307","2065","2065","2065"
"206699","0.12053762376308441","0.12053762376308441","0.12053762376308441","2066","2066","2066"
"206799","0.11217161267995834","0.11217161267995834","0.11217161267995834","2067","2067","2067"
"206899","0.11263027787208557","0.11263027787208557","0.11263027787208557","2068","2068","2068"
"206999","0.11006585508584976","0.11006585508584976","0.11006585508584976","2069","2069","2069"
"207099","0.11879972368478775","0.11879972368478775","0.11879972368478775","2070","2070","2070"
"207199","0.11176747828722","0.11176747828722","0.11176747828722","2071","2071","2071"
"207299","0.11497420817613602","0.11497420817613602","0.11497420817613602","2072","2072","2072"
"207399","0.11315855383872986","0.11315855383872986","0.11315855383872986","2073","2073","2073"
"207499","0.11607955396175385","0.11607955396175385","0.11607955396175385","2074","2074","2074"
"207599","0.113017737865448","0.113017737865448","0.113017737865448","2075","2075","2075"
"207699","0.1134752407670021","0.1134752407670021","0.1134752407670021","2076","2076","2076"
"207799","0.11023690551519394","0.11023690551519394","0.11023690551519394","2077","2077","2077"
"207899","0.11380191147327423","0.11380191147327423","0.11380191147327423","2078","2078","2078"
"207999","0.11520418524742126","0.11520418524742126","0.11520418524742126","2079","2079","2079"
"208099","0.11033695936203003","0.11033695936203003","0.11033695936203003","2080","2080","2080"
"208199","0.11523604393005371","0.11523604393005371","0.11523604393005371","2081","2081","2081"
"208299","0.11284539103507996","0.11284539103507996","0.11284539103507996","2082","2082","2082"
"208399","0.11314526200294495","0.11314526200294495","0.11314526200294495","2083","2083","2083"
"208499","0.11623091250658035","0.11623091250658035","0.11623091250658035","2084","2084","2084"
"208599","0.11379989236593246","0.11379989236593246","0.11379989236593246","2085","2085","2085"
"208699","0.11070358008146286","0.11070358008146286","0.11070358008146286","2086","2086","2086"
"208799","0.11516661196947098","0.11516661196947098","0.11516661196947098","2087","2087","2087"
"208899","0.10738097131252289","0.10738097131252289","0.10738097131252289","2088","2088","2088"
"208999","0.11046790331602097","0.11046790331602097","0.11046790331602097","2089","2089","2089"
"209099","0.10868426412343979","0.10868426412343979","0.10868426412343979","2090","2090","2090"
"209199","0.11916539818048477","0.11916539818048477","0.11916539818048477","2091","2091","2091"
"209299","0.10848124325275421","0.10848124325275421","0.10848124325275421","2092","2092","2092"
"209399","0.11346670985221863","0.11346670985221863","0.11346670985221863","2093","2093","2093"
"209499","0.11123919486999512","0.11123919486999512","0.11123919486999512","2094","2094","2094"
"209599","0.10259635001420975","0.10259635001420975","0.10259635001420975","2095","2095","2095"
"209699","0.11688351631164551","0.11688351631164551","0.11688351631164551","2096","2096","2096"
"209799","0.11160345375537872","0.11160345375537872","0.11160345375537872","2097","2097","2097"
"209899","0.11033520847558975","0.11033520847558975","0.11033520847558975","2098","2098","2098"
"209999","0.10759147256612778","0.10759147256612778","0.10759147256612778","2099","2099","2099"
"210099","0.11764244735240936","0.11764244735240936","0.11764244735240936","2100","2100","2100"
"210199","0.1068066656589508","0.1068066656589508","0.1068066656589508","2101","2101","2101"
"210299","0.10652493685483932","0.10652493685483932","0.10652493685483932","2102","2102","2102"
"210399","0.1098947748541832","0.1098947748541832","0.1098947748541832","2103","2103","2103"
"210499","0.11718971282243729","0.11718971282243729","0.11718971282243729","2104","2104","2104"
"210599","0.11207512766122818","0.11207512766122818","0.11207512766122818","2105","2105","2105"
"210699","0.11551610380411148","0.11551610380411148","0.11551610380411148","2106","2106","2106"
"210799","0.1103319525718689","0.1103319525718689","0.1103319525718689","2107","2107","2107"
"210899","0.11709076166152954","0.11709076166152954","0.11709076166152954","2108","2108","2108"
"210999","0.10820838809013367","0.10820838809013367","0.10820838809013367","2109","2109","2109"
"211099","0.11381969600915909","0.11381969600915909","0.11381969600915909","2110","2110","2110"
"211199","0.11212734133005142","0.11212734133005142","0.11212734133005142","2111","2111","2111"
"211299","0.11533069610595703","0.11533069610595703","0.11533069610595703","2112","2112","2112"
"211399","0.11192464083433151","0.11192464083433151","0.11192464083433151","2113","2113","2113"
"211499","0.11432448029518127","0.11432448029518127","0.11432448029518127","2114","2114","2114"
"211599","0.11652475595474243","0.11652475595474243","0.11652475595474243","2115","2115","2115"
"211699","0.11321724951267242","0.11321724951267242","0.11321724951267242","2116","2116","2116"
"211799","0.12057960033416748","0.12057960033416748","0.12057960033416748","2117","2117","2117"
"211899","0.10625864565372467","0.10625864565372467","0.10625864565372467","2118","2118","2118"
"211999","0.1134195402264595","0.1134195402264595","0.1134195402264595","2119","2119","2119"
"212099","0.10890156030654907","0.10890156030654907","0.10890156030654907","2120","2120","2120"
"212199","0.10931671410799026","0.10931671410799026","0.10931671410799026","2121","2121","2121"
"212299","0.11295467615127563","0.11295467615127563","0.11295467615127563","2122","2122","2122"
"212399","0.10807766765356064","0.10807766765356064","0.10807766765356064","2123","2123","2123"
"212499","0.11842816323041916","0.11842816323041916","0.11842816323041916","2124","2124","2124"
"212599","0.11458215117454529","0.11458215117454529","0.11458215117454529","2125","2125","2125"
"212699","0.10943076014518738","0.10943076014518738","0.10943076014518738","2126","2126","2126"
"212799","0.10894530266523361","0.10894530266523361","0.10894530266523361","2127","2127","2127"
"212899","0.11845303326845169","0.11845303326845169","0.11845303326845169","2128","2128","2128"
"212999","0.10989337414503098","0.10989337414503098","0.10989337414503098","2129","2129","2129"
"213099","0.11387310922145844","0.11387310922145844","0.11387310922145844","2130","2130","2130"
"213199","0.11466500908136368","0.11466500908136368","0.11466500908136368","2131","2131","2131"
"213299","0.10799823701381683","0.10799823701381683","0.10799823701381683","2132","2132","2132"
"213399","0.11185216903686523","0.11185216903686523","0.11185216903686523","2133","2133","2133"
"213499","0.11775612086057663","0.11775612086057663","0.11775612086057663","2134","2134","2134"
"213599","0.11369549483060837","0.11369549483060837","0.11369549483060837","2135","2135","2135"
"213699","0.10928770154714584","0.10928770154714584","0.10928770154714584","2136","2136","2136"
"213799","0.11079999059438705","0.11079999059438705","0.11079999059438705","2137","2137","2137"
"213899","0.11539724469184875","0.11539724469184875","0.11539724469184875","2138","2138","2138"
"213999","0.11750921607017517","0.11750921607017517","0.11750921607017517","2139","2139","2139"
"214099","0.11486225575208664","0.11486225575208664","0.11486225575208664","2140","2140","2140"
"214199","0.1184050440788269","0.1184050440788269","0.1184050440788269","2141","2141","2141"
"214299","0.11752551794052124","0.11752551794052124","0.11752551794052124","2142","2142","2142"
"214399","0.11389670521020889","0.11389670521020889","0.11389670521020889","2143","2143","2143"
"214499","0.11368333548307419","0.11368333548307419","0.11368333548307419","2144","2144","2144"
"214599","0.10950925946235657","0.10950925946235657","0.10950925946235657","2145","2145","2145"
"214699","0.11020581424236298","0.11020581424236298","0.11020581424236298","2146","2146","2146"
"214799","0.1198805645108223","0.1198805645108223","0.1198805645108223","2147","2147","2147"
"214899","0.10954294353723526","0.10954294353723526","0.10954294353723526","2148","2148","2148"
"214999","0.10288668423891068","0.10288668423891068","0.10288668423891068","2149","2149","2149"
"215099","0.120309017598629","0.120309017598629","0.120309017598629","2150","2150","2150"
