"trainer/global_step","causalsinh - train_loss","causalsinh - train_loss__MIN","causalsinh - train_loss__MAX","causalsinh - _step","causalsinh - _step__MIN","causalsinh - _step__MAX"
"174599","0.11751072108745575","0.11751072108745575","0.11751072108745575","1745","1745","1745"
"174699","0.11988972872495651","0.11988972872495651","0.11988972872495651","1746","1746","1746"
"174799","0.12166228890419006","0.12166228890419006","0.12166228890419006","1747","1747","1747"
"174899","0.12148036062717438","0.12148036062717438","0.12148036062717438","1748","1748","1748"
"174999","0.12492460757493973","0.12492460757493973","0.12492460757493973","1749","1749","1749"
"175099","0.11632536351680756","0.11632536351680756","0.11632536351680756","1750","1750","1750"
"175199","0.12075086683034897","0.12075086683034897","0.12075086683034897","1751","1751","1751"
"175299","0.12455708533525467","0.12455708533525467","0.12455708533525467","1752","1752","1752"
"175399","0.11461880803108215","0.11461880803108215","0.11461880803108215","1753","1753","1753"
"175499","0.12123966217041016","0.12123966217041016","0.12123966217041016","1754","1754","1754"
"175599","0.12474367767572403","0.12474367767572403","0.12474367767572403","1755","1755","1755"
"175699","0.12154921889305115","0.12154921889305115","0.12154921889305115","1756","1756","1756"
"175799","0.12387682497501373","0.12387682497501373","0.12387682497501373","1757","1757","1757"
"175899","0.12410123646259308","0.12410123646259308","0.12410123646259308","1758","1758","1758"
"175999","0.12042239308357239","0.12042239308357239","0.12042239308357239","1759","1759","1759"
"176099","0.12361199408769608","0.12361199408769608","0.12361199408769608","1760","1760","1760"
"176199","0.11980176717042923","0.11980176717042923","0.11980176717042923","1761","1761","1761"
"176299","0.12405838817358017","0.12405838817358017","0.12405838817358017","1762","1762","1762"
"176399","0.11792702972888947","0.11792702972888947","0.11792702972888947","1763","1763","1763"
"176499","0.11437361687421799","0.11437361687421799","0.11437361687421799","1764","1764","1764"
"176599","0.12199915945529938","0.12199915945529938","0.12199915945529938","1765","1765","1765"
"176699","0.11963802576065063","0.11963802576065063","0.11963802576065063","1766","1766","1766"
"176799","0.12118081748485565","0.12118081748485565","0.12118081748485565","1767","1767","1767"
"176899","0.12527965009212494","0.12527965009212494","0.12527965009212494","1768","1768","1768"
"176999","0.12247055768966675","0.12247055768966675","0.12247055768966675","1769","1769","1769"
"177099","0.12496747076511383","0.12496747076511383","0.12496747076511383","1770","1770","1770"
"177199","0.1222536638379097","0.1222536638379097","0.1222536638379097","1771","1771","1771"
"177299","0.11721693724393845","0.11721693724393845","0.11721693724393845","1772","1772","1772"
"177399","0.1269606202840805","0.1269606202840805","0.1269606202840805","1773","1773","1773"
"177499","0.1211811974644661","0.1211811974644661","0.1211811974644661","1774","1774","1774"
"177599","0.12172354757785797","0.12172354757785797","0.12172354757785797","1775","1775","1775"
"177699","0.12362577766180038","0.12362577766180038","0.12362577766180038","1776","1776","1776"
"177799","0.11401084065437317","0.11401084065437317","0.11401084065437317","1777","1777","1777"
"177899","0.12374981492757797","0.12374981492757797","0.12374981492757797","1778","1778","1778"
"177999","0.12224554270505905","0.12224554270505905","0.12224554270505905","1779","1779","1779"
"178099","0.12345399707555771","0.12345399707555771","0.12345399707555771","1780","1780","1780"
"178199","0.11475763469934464","0.11475763469934464","0.11475763469934464","1781","1781","1781"
"178299","0.12183545529842377","0.12183545529842377","0.12183545529842377","1782","1782","1782"
"178399","0.12139155715703964","0.12139155715703964","0.12139155715703964","1783","1783","1783"
"178499","0.11600468307733536","0.11600468307733536","0.11600468307733536","1784","1784","1784"
"178599","0.12271042913198471","0.12271042913198471","0.12271042913198471","1785","1785","1785"
"178699","0.12121964991092682","0.12121964991092682","0.12121964991092682","1786","1786","1786"
"178799","0.11458227038383484","0.11458227038383484","0.11458227038383484","1787","1787","1787"
"178899","0.12585456669330597","0.12585456669330597","0.12585456669330597","1788","1788","1788"
"178999","0.12371580302715302","0.12371580302715302","0.12371580302715302","1789","1789","1789"
"179099","0.1240781843662262","0.1240781843662262","0.1240781843662262","1790","1790","1790"
"179199","0.12074542045593262","0.12074542045593262","0.12074542045593262","1791","1791","1791"
"179299","0.11887338757514954","0.11887338757514954","0.11887338757514954","1792","1792","1792"
"179399","0.11754267662763596","0.11754267662763596","0.11754267662763596","1793","1793","1793"
"179499","0.12313544750213623","0.12313544750213623","0.12313544750213623","1794","1794","1794"
"179599","0.11979243159294128","0.11979243159294128","0.11979243159294128","1795","1795","1795"
"179699","0.12540842592716217","0.12540842592716217","0.12540842592716217","1796","1796","1796"
"179799","0.12616732716560364","0.12616732716560364","0.12616732716560364","1797","1797","1797"
"179899","0.13072733581066132","0.13072733581066132","0.13072733581066132","1798","1798","1798"
"179999","0.12478408217430115","0.12478408217430115","0.12478408217430115","1799","1799","1799"
"180099","0.11903510987758636","0.11903510987758636","0.11903510987758636","1800","1800","1800"
"180199","0.12272664904594421","0.12272664904594421","0.12272664904594421","1801","1801","1801"
"180299","0.11604870855808258","0.11604870855808258","0.11604870855808258","1802","1802","1802"
"180399","0.12150505185127258","0.12150505185127258","0.12150505185127258","1803","1803","1803"
"180499","0.12028855085372925","0.12028855085372925","0.12028855085372925","1804","1804","1804"
"180599","0.1203879863023758","0.1203879863023758","0.1203879863023758","1805","1805","1805"
"180699","0.12485598772764206","0.12485598772764206","0.12485598772764206","1806","1806","1806"
"180799","0.12399660050868988","0.12399660050868988","0.12399660050868988","1807","1807","1807"
"180899","0.12148968875408173","0.12148968875408173","0.12148968875408173","1808","1808","1808"
"180999","0.12226063758134842","0.12226063758134842","0.12226063758134842","1809","1809","1809"
"181099","0.13207025825977325","0.13207025825977325","0.13207025825977325","1810","1810","1810"
"181199","0.12220875918865204","0.12220875918865204","0.12220875918865204","1811","1811","1811"
"181299","0.12393420934677124","0.12393420934677124","0.12393420934677124","1812","1812","1812"
"181399","0.11667238175868988","0.11667238175868988","0.11667238175868988","1813","1813","1813"
"181499","0.1265987753868103","0.1265987753868103","0.1265987753868103","1814","1814","1814"
"181599","0.12218036502599716","0.12218036502599716","0.12218036502599716","1815","1815","1815"
"181699","0.11565572768449783","0.11565572768449783","0.11565572768449783","1816","1816","1816"
"181799","0.11815376579761505","0.11815376579761505","0.11815376579761505","1817","1817","1817"
"181899","0.11671174317598343","0.11671174317598343","0.11671174317598343","1818","1818","1818"
"181999","0.11869358271360397","0.11869358271360397","0.11869358271360397","1819","1819","1819"
"182099","0.12338007986545563","0.12338007986545563","0.12338007986545563","1820","1820","1820"
"182199","0.12664061784744263","0.12664061784744263","0.12664061784744263","1821","1821","1821"
"182299","0.11534121632575989","0.11534121632575989","0.11534121632575989","1822","1822","1822"
"182399","0.12459840625524521","0.12459840625524521","0.12459840625524521","1823","1823","1823"
"182499","0.11955645680427551","0.11955645680427551","0.11955645680427551","1824","1824","1824"
"182599","0.12487251311540604","0.12487251311540604","0.12487251311540604","1825","1825","1825"
"182699","0.12344402819871902","0.12344402819871902","0.12344402819871902","1826","1826","1826"
"182799","0.11984331160783768","0.11984331160783768","0.11984331160783768","1827","1827","1827"
"182899","0.12397541850805283","0.12397541850805283","0.12397541850805283","1828","1828","1828"
"182999","0.12118818610906601","0.12118818610906601","0.12118818610906601","1829","1829","1829"
"183099","0.11517073959112167","0.11517073959112167","0.11517073959112167","1830","1830","1830"
"183199","0.1174333393573761","0.1174333393573761","0.1174333393573761","1831","1831","1831"
"183299","0.11797016859054565","0.11797016859054565","0.11797016859054565","1832","1832","1832"
"183399","0.12333040684461594","0.12333040684461594","0.12333040684461594","1833","1833","1833"
"183499","0.11999867111444473","0.11999867111444473","0.11999867111444473","1834","1834","1834"
"183599","0.12208511680364609","0.12208511680364609","0.12208511680364609","1835","1835","1835"
"183699","0.11921776831150055","0.11921776831150055","0.11921776831150055","1836","1836","1836"
"183799","0.11523401737213135","0.11523401737213135","0.11523401737213135","1837","1837","1837"
"183899","0.12102937698364258","0.12102937698364258","0.12102937698364258","1838","1838","1838"
"183999","0.12096172571182251","0.12096172571182251","0.12096172571182251","1839","1839","1839"
"184099","0.11913253366947174","0.11913253366947174","0.11913253366947174","1840","1840","1840"
"184199","0.11696139723062515","0.11696139723062515","0.11696139723062515","1841","1841","1841"
"184299","0.12106655538082123","0.12106655538082123","0.12106655538082123","1842","1842","1842"
"184399","0.1196642518043518","0.1196642518043518","0.1196642518043518","1843","1843","1843"
"184499","0.11924879997968674","0.11924879997968674","0.11924879997968674","1844","1844","1844"
"184599","0.10904283821582794","0.10904283821582794","0.10904283821582794","1845","1845","1845"
"184699","0.12303987145423889","0.12303987145423889","0.12303987145423889","1846","1846","1846"
"184799","0.12394203245639801","0.12394203245639801","0.12394203245639801","1847","1847","1847"
"184899","0.1163281574845314","0.1163281574845314","0.1163281574845314","1848","1848","1848"
"184999","0.11716156452894211","0.11716156452894211","0.11716156452894211","1849","1849","1849"
"185099","0.11605345457792282","0.11605345457792282","0.11605345457792282","1850","1850","1850"
"185199","0.1201590821146965","0.1201590821146965","0.1201590821146965","1851","1851","1851"
"185299","0.12230659276247025","0.12230659276247025","0.12230659276247025","1852","1852","1852"
"185399","0.11729346215724945","0.11729346215724945","0.11729346215724945","1853","1853","1853"
"185499","0.12547996640205383","0.12547996640205383","0.12547996640205383","1854","1854","1854"
"185599","0.12002992630004883","0.12002992630004883","0.12002992630004883","1855","1855","1855"
"185699","0.12231866270303726","0.12231866270303726","0.12231866270303726","1856","1856","1856"
"185799","0.12623603641986847","0.12623603641986847","0.12623603641986847","1857","1857","1857"
"185899","0.12281006574630737","0.12281006574630737","0.12281006574630737","1858","1858","1858"
"185999","0.12030646950006485","0.12030646950006485","0.12030646950006485","1859","1859","1859"
"186099","0.12259983271360397","0.12259983271360397","0.12259983271360397","1860","1860","1860"
"186199","0.1313037872314453","0.1313037872314453","0.1313037872314453","1861","1861","1861"
"186299","0.11571275442838669","0.11571275442838669","0.11571275442838669","1862","1862","1862"
"186399","0.11178713291883469","0.11178713291883469","0.11178713291883469","1863","1863","1863"
"186499","0.11933509260416031","0.11933509260416031","0.11933509260416031","1864","1864","1864"
"186599","0.11993467062711716","0.11993467062711716","0.11993467062711716","1865","1865","1865"
"186699","0.11721117794513702","0.11721117794513702","0.11721117794513702","1866","1866","1866"
"186799","0.12246136367321014","0.12246136367321014","0.12246136367321014","1867","1867","1867"
"186899","0.11983908712863922","0.11983908712863922","0.11983908712863922","1868","1868","1868"
"186999","0.12170358002185822","0.12170358002185822","0.12170358002185822","1869","1869","1869"
"187099","0.1236359104514122","0.1236359104514122","0.1236359104514122","1870","1870","1870"
"187199","0.1279638409614563","0.1279638409614563","0.1279638409614563","1871","1871","1871"
"187299","0.11450325697660446","0.11450325697660446","0.11450325697660446","1872","1872","1872"
"187399","0.11984821408987045","0.11984821408987045","0.11984821408987045","1873","1873","1873"
"187499","0.11969459056854248","0.11969459056854248","0.11969459056854248","1874","1874","1874"
"187599","0.12003611028194427","0.12003611028194427","0.12003611028194427","1875","1875","1875"
"187699","0.11939123272895813","0.11939123272895813","0.11939123272895813","1876","1876","1876"
"187799","0.11343478411436081","0.11343478411436081","0.11343478411436081","1877","1877","1877"
