"trainer/global_step","causal_mid - train_loss","causal_mid - train_loss__MIN","causal_mid - train_loss__MAX","causal_mid - _step","causal_mid - _step__MIN","causal_mid - _step__MAX"
"86799","0.13470558822155","0.13470558822155","0.13470558822155","867","867","867"
"86899","0.13123857975006104","0.13123857975006104","0.13123857975006104","868","868","868"
"86999","0.1328258514404297","0.1328258514404297","0.1328258514404297","869","869","869"
"87099","0.13689424097537994","0.13689424097537994","0.13689424097537994","870","870","870"
"87199","0.13740438222885132","0.13740438222885132","0.13740438222885132","871","871","871"
"87299","0.13804960250854492","0.13804960250854492","0.13804960250854492","872","872","872"
"87399","0.1335401087999344","0.1335401087999344","0.1335401087999344","873","873","873"
"87499","0.1336948275566101","0.1336948275566101","0.1336948275566101","874","874","874"
"87599","0.13343827426433563","0.13343827426433563","0.13343827426433563","875","875","875"
"87699","0.13642621040344238","0.13642621040344238","0.13642621040344238","876","876","876"
"87799","0.13040567934513092","0.13040567934513092","0.13040567934513092","877","877","877"
"87899","0.13210201263427734","0.13210201263427734","0.13210201263427734","878","878","878"
"87999","0.13757330179214478","0.13757330179214478","0.13757330179214478","879","879","879"
"88099","0.13213534653186798","0.13213534653186798","0.13213534653186798","880","880","880"
"88199","0.1307278722524643","0.1307278722524643","0.1307278722524643","881","881","881"
"88299","0.13553673028945923","0.13553673028945923","0.13553673028945923","882","882","882"
"88399","0.13294826447963715","0.13294826447963715","0.13294826447963715","883","883","883"
"88499","0.1356992870569229","0.1356992870569229","0.1356992870569229","884","884","884"
"88599","0.13386909663677216","0.13386909663677216","0.13386909663677216","885","885","885"
"88699","0.1335187554359436","0.1335187554359436","0.1335187554359436","886","886","886"
"88799","0.1328369528055191","0.1328369528055191","0.1328369528055191","887","887","887"
"88899","0.13115911185741425","0.13115911185741425","0.13115911185741425","888","888","888"
"88999","0.13706259429454803","0.13706259429454803","0.13706259429454803","889","889","889"
"89099","0.12422144412994385","0.12422144412994385","0.12422144412994385","890","890","890"
"89199","0.13259266316890717","0.13259266316890717","0.13259266316890717","891","891","891"
"89299","0.1356271654367447","0.1356271654367447","0.1356271654367447","892","892","892"
"89399","0.13576573133468628","0.13576573133468628","0.13576573133468628","893","893","893"
"89499","0.135303795337677","0.135303795337677","0.135303795337677","894","894","894"
"89599","0.12549401819705963","0.12549401819705963","0.12549401819705963","895","895","895"
"89699","0.12575793266296387","0.12575793266296387","0.12575793266296387","896","896","896"
"89799","0.1363726407289505","0.1363726407289505","0.1363726407289505","897","897","897"
"89899","0.13667869567871094","0.13667869567871094","0.13667869567871094","898","898","898"
"89999","0.13700959086418152","0.13700959086418152","0.13700959086418152","899","899","899"
"90099","0.1321343630552292","0.1321343630552292","0.1321343630552292","900","900","900"
"90199","0.13517239689826965","0.13517239689826965","0.13517239689826965","901","901","901"
"90299","0.13144053518772125","0.13144053518772125","0.13144053518772125","902","902","902"
"90399","0.13206793367862701","0.13206793367862701","0.13206793367862701","903","903","903"
"90499","0.13393166661262512","0.13393166661262512","0.13393166661262512","904","904","904"
"90599","0.13116461038589478","0.13116461038589478","0.13116461038589478","905","905","905"
"90699","0.13489283621311188","0.13489283621311188","0.13489283621311188","906","906","906"
"90799","0.13431230187416077","0.13431230187416077","0.13431230187416077","907","907","907"
"90899","0.13113422691822052","0.13113422691822052","0.13113422691822052","908","908","908"
"90999","0.1358378827571869","0.1358378827571869","0.1358378827571869","909","909","909"
"91099","0.13303880393505096","0.13303880393505096","0.13303880393505096","910","910","910"
"91199","0.1381099671125412","0.1381099671125412","0.1381099671125412","911","911","911"
"91299","0.1325920969247818","0.1325920969247818","0.1325920969247818","912","912","912"
"91399","0.13202178478240967","0.13202178478240967","0.13202178478240967","913","913","913"
"91499","0.1285741776227951","0.1285741776227951","0.1285741776227951","914","914","914"
"91599","0.13945938646793365","0.13945938646793365","0.13945938646793365","915","915","915"
"91699","0.13089273869991302","0.13089273869991302","0.13089273869991302","916","916","916"
"91799","0.1312573105096817","0.1312573105096817","0.1312573105096817","917","917","917"
"91899","0.13367916643619537","0.13367916643619537","0.13367916643619537","918","918","918"
"91999","0.13506710529327393","0.13506710529327393","0.13506710529327393","919","919","919"
"92099","0.13272954523563385","0.13272954523563385","0.13272954523563385","920","920","920"
"92199","0.1307176947593689","0.1307176947593689","0.1307176947593689","921","921","921"
"92299","0.13124240934848785","0.13124240934848785","0.13124240934848785","922","922","922"
"92399","0.1318756639957428","0.1318756639957428","0.1318756639957428","923","923","923"
"92499","0.12962114810943604","0.12962114810943604","0.12962114810943604","924","924","924"
"92599","0.12931758165359497","0.12931758165359497","0.12931758165359497","925","925","925"
"92699","0.1253858506679535","0.1253858506679535","0.1253858506679535","926","926","926"
"92799","0.13860346376895905","0.13860346376895905","0.13860346376895905","927","927","927"
"92899","0.13829483091831207","0.13829483091831207","0.13829483091831207","928","928","928"
"92999","0.14231204986572266","0.14231204986572266","0.14231204986572266","929","929","929"
"93099","0.13620325922966003","0.13620325922966003","0.13620325922966003","930","930","930"
"93199","0.13468587398529053","0.13468587398529053","0.13468587398529053","931","931","931"
"93299","0.13285759091377258","0.13285759091377258","0.13285759091377258","932","932","932"
"93399","0.13031134009361267","0.13031134009361267","0.13031134009361267","933","933","933"
"93499","0.1332518309354782","0.1332518309354782","0.1332518309354782","934","934","934"
"93599","0.12775303423404694","0.12775303423404694","0.12775303423404694","935","935","935"
"93699","0.12781070172786713","0.12781070172786713","0.12781070172786713","936","936","936"
"93799","0.13074058294296265","0.13074058294296265","0.13074058294296265","937","937","937"
"93899","0.13633263111114502","0.13633263111114502","0.13633263111114502","938","938","938"
"93999","0.13710227608680725","0.13710227608680725","0.13710227608680725","939","939","939"
"94099","0.13209928572177887","0.13209928572177887","0.13209928572177887","940","940","940"
"94199","0.13792932033538818","0.13792932033538818","0.13792932033538818","941","941","941"
"94299","0.13782599568367004","0.13782599568367004","0.13782599568367004","942","942","942"
"94399","0.13409322500228882","0.13409322500228882","0.13409322500228882","943","943","943"
"94499","0.12995828688144684","0.12995828688144684","0.12995828688144684","944","944","944"
"94599","0.13235729932785034","0.13235729932785034","0.13235729932785034","945","945","945"
"94699","0.13509687781333923","0.13509687781333923","0.13509687781333923","946","946","946"
"94799","0.14026500284671783","0.14026500284671783","0.14026500284671783","947","947","947"
"94899","0.1354370415210724","0.1354370415210724","0.1354370415210724","948","948","948"
"94999","0.13231922686100006","0.13231922686100006","0.13231922686100006","949","949","949"
"95099","0.1286439299583435","0.1286439299583435","0.1286439299583435","950","950","950"
"95199","0.1347101777791977","0.1347101777791977","0.1347101777791977","951","951","951"
"95299","0.13474716246128082","0.13474716246128082","0.13474716246128082","952","952","952"
"95399","0.14096534252166748","0.14096534252166748","0.14096534252166748","953","953","953"
"95499","0.1344464272260666","0.1344464272260666","0.1344464272260666","954","954","954"
"95599","0.12987786531448364","0.12987786531448364","0.12987786531448364","955","955","955"
"95699","0.13483284413814545","0.13483284413814545","0.13483284413814545","956","956","956"
"95799","0.1389411985874176","0.1389411985874176","0.1389411985874176","957","957","957"
"95899","0.12466203421354294","0.12466203421354294","0.12466203421354294","958","958","958"
"95999","0.12827356159687042","0.12827356159687042","0.12827356159687042","959","959","959"
"96099","0.1303815245628357","0.1303815245628357","0.1303815245628357","960","960","960"
"96199","0.13377481698989868","0.13377481698989868","0.13377481698989868","961","961","961"
"96299","0.1359374076128006","0.1359374076128006","0.1359374076128006","962","962","962"
"96399","0.13603174686431885","0.13603174686431885","0.13603174686431885","963","963","963"
"96499","0.1321386992931366","0.1321386992931366","0.1321386992931366","964","964","964"
"96599","0.1304168552160263","0.1304168552160263","0.1304168552160263","965","965","965"
"96699","0.13588687777519226","0.13588687777519226","0.13588687777519226","966","966","966"
"96799","0.12937574088573456","0.12937574088573456","0.12937574088573456","967","967","967"
"96899","0.13078062236309052","0.13078062236309052","0.13078062236309052","968","968","968"
"96999","0.13196022808551788","0.13196022808551788","0.13196022808551788","969","969","969"
"97099","0.13355347514152527","0.13355347514152527","0.13355347514152527","970","970","970"
"97199","0.136223703622818","0.136223703622818","0.136223703622818","971","971","971"
"97299","0.13015717267990112","0.13015717267990112","0.13015717267990112","972","972","972"
"97399","0.1317465603351593","0.1317465603351593","0.1317465603351593","973","973","973"
"97499","0.13264024257659912","0.13264024257659912","0.13264024257659912","974","974","974"
"97599","0.1349816769361496","0.1349816769361496","0.1349816769361496","975","975","975"
"97699","0.13305075466632843","0.13305075466632843","0.13305075466632843","976","976","976"
"97799","0.132038414478302","0.132038414478302","0.132038414478302","977","977","977"
"97899","0.1280825287103653","0.1280825287103653","0.1280825287103653","978","978","978"
"97999","0.13487471640110016","0.13487471640110016","0.13487471640110016","979","979","979"
"98099","0.12990877032279968","0.12990877032279968","0.12990877032279968","980","980","980"
"98199","0.1370692402124405","0.1370692402124405","0.1370692402124405","981","981","981"
"98299","0.1268555372953415","0.1268555372953415","0.1268555372953415","982","982","982"
"98399","0.1331329047679901","0.1331329047679901","0.1331329047679901","983","983","983"
"98499","0.13301493227481842","0.13301493227481842","0.13301493227481842","984","984","984"
"98599","0.13126927614212036","0.13126927614212036","0.13126927614212036","985","985","985"
"98699","0.13368548452854156","0.13368548452854156","0.13368548452854156","986","986","986"
"98799","0.1367245763540268","0.1367245763540268","0.1367245763540268","987","987","987"
"98899","0.13198895752429962","0.13198895752429962","0.13198895752429962","988","988","988"
"98999","0.13531562685966492","0.13531562685966492","0.13531562685966492","989","989","989"
"99099","0.12996038794517517","0.12996038794517517","0.12996038794517517","990","990","990"
"99199","0.13699324429035187","0.13699324429035187","0.13699324429035187","991","991","991"
"99299","0.13231098651885986","0.13231098651885986","0.13231098651885986","992","992","992"
"99399","0.13325928151607513","0.13325928151607513","0.13325928151607513","993","993","993"
"99499","0.1313307285308838","0.1313307285308838","0.1313307285308838","994","994","994"
